date,rain,tmax,tmin,vpd,rh,kdownDirect
2/6/1990,0.0046,14.4,-2.8,254.52,66.1,11472.3
2/7/1990,0.0036,13.9,4.4,121.41,86.6,4690.2
2/8/1990,0,15.6,-1.1,167.53,79.7,11740.1
2/9/1990,0.0328,17.8,3.9,95.55,89.4,2606.6
2/10/1990,0.0373,13.3,9.4,203.81,81,5255
2/11/1990,0,13.9,-3.3,236.26,65.9,14873.8
2/12/1990,0,17.8,1.1,460.69,50.2,17166.6
2/13/1990,0,17.8,-0.6,347.21,62,12744.2
2/14/1990,0,21.7,3.3,372.99,70.9,12915.7
2/15/1990,0.0198,17.2,9.4,255.88,84.3,2640.1
2/16/1990,0.1308,15.6,13.3,166.77,89.1,2271.9
2/17/1990,0,12.2,1.7,281.75,67.3,13271.4
2/18/1990,0.015,11.1,0,270.09,71,5242.5
2/19/1990,0.0033,15.6,6.7,225.61,80.9,9221.4
2/20/1990,0,16.1,-1.1,300.99,64.4,18756.5
2/21/1990,0.001,14.4,-2.8,341.59,60.8,12489
2/22/1990,0.0455,15.6,8.3,175.47,87.6,1598.3
2/23/1990,0.0013,15,7.8,342.46,70.5,8807.1
2/24/1990,0,10,-1.1,452.16,42.4,19304.6
2/25/1990,0,5,-7.8,389.92,27.3,19911.2
2/26/1990,0,8.9,-7.2,318.47,42.5,18292
2/27/1990,0,17.8,-6.1,289.31,60,18789.9
2/28/1990,0,16.7,0.6,316.09,70.7,8702.6
3/1/1990,0.0023,8.9,5,155.64,84.3,4677.6
3/2/1990,0.0439,9.4,3.9,106,89.8,2594.1
3/3/1990,0.0089,16.1,7.8,422.08,63.1,19480.3
3/4/1990,0,15,-2.2,287,63.7,20630.9
3/5/1990,0,16.7,-2.2,279.81,67.5,19350.6
3/6/1990,0,20.6,-0.6,299.49,69,18166.5
3/7/1990,0,14.4,2.2,350.47,65.3,10476.5
3/8/1990,0.0221,8.9,2.2,170.08,81.3,3330.4
3/9/1990,0.0046,13.9,6.1,125.95,89.5,4786.4
3/10/1990,0,21.7,7.2,277.83,82.3,13108.2
3/11/1990,0,26.1,7.8,393.96,75.6,16083
3/12/1990,0,26.7,6.7,503.54,67.6,18467.8
3/13/1990,0,26.1,7.8,528.06,66.4,15329.8
3/14/1990,0,25,5.6,697.44,61,19798.3
3/15/1990,0.0028,19.4,15.6,436.97,78.1,4652.5
3/16/1990,0.1123,16.7,14.4,233.28,86.8,3108.7
3/17/1990,0.0523,16.7,11.1,424.89,72.2,10095.8
3/18/1990,0,17.2,2.2,550.52,48.9,20710.3
3/19/1990,0,18.3,2.8,382.3,62.2,14442.9
3/20/1990,0,10,-2.8,393.81,40,24157.9
3/21/1990,0,18.9,-6.1,359.32,50.3,24220.6
3/22/1990,0,19.4,-2.8,422.1,52.3,23091
3/23/1990,0,23.3,2.2,482.81,60.4,20572.3
3/24/1990,0,21.1,5,403.09,70.3,11083.2
3/25/1990,0,21.7,8.9,644.71,59.9,19078.6
3/26/1990,0.0084,13.3,6.7,223.44,79.3,5192.3
3/27/1990,0,16.1,-1.7,242.68,70.6,19400.8
3/28/1990,0.002,14.4,1.1,323.99,67.1,17551.5
3/29/1990,0.0056,11.7,6.1,121.99,89.2,3966.4
3/30/1990,0.0109,13.3,7.8,133.64,89.2,3849.2
3/31/1990,0,22.8,10,317.24,79.9,14898.9
4/1/1990,0,24.4,5,450.46,69.8,19120.5
4/2/1990,0.001,22.2,4.4,557.62,60.1,16915.5
4/3/1990,0,8.9,3.3,425.79,49.8,12296.5
4/4/1990,0,16.7,2.2,594.37,39.6,24622.3
4/5/1990,0,22.2,2.2,677.95,44.5,24086.8
4/6/1990,0.0076,18.9,6.7,412.14,68.8,9146
4/7/1990,0,11.7,0,479.23,37,27948.5
4/8/1990,0,17.2,-6.1,355.57,50.8,27475.7
4/9/1990,0,17.8,-1.7,429.39,53.5,25931.9
4/10/1990,0.0183,17.2,4.4,273.3,82.2,5928.6
4/11/1990,0,10.6,7.8,446.53,60.4,25157.8
4/12/1990,0,13.3,0,439.13,46.3,28408.7
4/13/1990,0,16.1,-3.9,402.25,50.4,27057.3
4/14/1990,0.0058,17.8,2.8,428.93,65,16739.8
4/15/1990,0,21.1,8.3,455.78,67.3,21455.1
4/16/1990,0,23.3,2.2,547.51,56,27814.6
4/17/1990,0.0008,24.4,5.6,539.65,64.3,20626.7
4/18/1990,0,18.9,1.1,508.09,53,27705.8
4/19/1990,0,18.3,1.7,695.19,36.1,21731.2
4/20/1990,0,17.8,10.6,441.18,71.7,9074.9
4/21/1990,0.0036,19.4,12.8,399.92,77.4,9531
4/22/1990,0,25.6,8.3,574.99,67.6,17823.5
4/23/1990,0,25,12.8,690.85,66.5,19697.8
4/24/1990,0,27.2,8.9,734.97,60,25362.8
4/25/1990,0,28.9,7.2,749.3,56.1,26321
4/26/1990,0,28.3,7.8,769.13,56.2,23137
4/27/1990,0,26.7,6.1,807.19,50.8,27697.5
4/28/1990,0.0404,17.8,12.8,391.54,75,4217.4
4/29/1990,0,21.1,5.6,313.04,78.1,11463.9
4/30/1990,0,28.3,10.6,575.33,72.7,19568.1
5/1/1990,0.0018,29.4,11.7,618.49,69.5,21170.6
5/2/1990,0.0097,27.8,10,447.7,76.5,21174.8
5/3/1990,0.0018,26.1,12.2,516.73,76.2,19087
5/4/1990,0.0272,23.9,16.1,522.59,76.8,12150.1
5/5/1990,0.0099,22.8,16.7,791.37,60.4,21773.1
5/6/1990,0.0008,18.3,2.8,429.8,63.3,18329.7
5/7/1990,0,22.8,1.1,472.52,58.9,29634.6
5/8/1990,0,24.4,2.2,566.07,58.9,24597.2
5/9/1990,0.0538,17.2,11.1,211.18,86.4,4577.2
5/10/1990,0.0056,18.9,12.2,703.73,55.8,25304.3
5/11/1990,0,22.2,2.8,725.47,47.3,25772.9
5/12/1990,0,22.2,7.8,803.01,53.2,22262.6
5/13/1990,0.0028,23.9,13.9,540.54,72.5,14539.1
5/14/1990,0,28.3,7.8,579.75,69.1,27237.2
5/15/1990,0,28.3,9.4,688.14,66.3,27300
5/16/1990,0,28.9,13.9,795.3,67,19639.3
5/17/1990,0.0132,24.4,16.1,740.06,66.3,22099.4
5/18/1990,0,24.4,8.9,996.53,41.2,27977.8
5/19/1990,0,25,6.7,619.83,61.2,20580.6
5/20/1990,0.0257,26.1,11.1,404.54,80.3,17384.1
5/21/1990,0,25,13.9,533.21,75,18844.3
5/22/1990,0.002,15,13.3,306.67,80.9,7405.5
5/23/1990,0,22.2,5,445.32,72.5,23860.8
5/24/1990,0,23.3,10.6,499.74,72.3,21199.9
5/25/1990,0,24.4,11.1,568.21,71.2,19513.7
5/26/1990,0.0033,27.2,13.9,689.81,70.7,19225.1
5/27/1990,0.0053,27.8,14.4,539.07,76.5,21291.9
5/28/1990,0.0056,21.1,14.4,306.68,85,8660.7
5/29/1990,0,17.8,11.7,509.74,70.1,11300.8
5/30/1990,0,24.4,7.2,705.77,60.2,28333.4
5/31/1990,0,23.9,11.1,636.26,67.3,23455
6/1/1990,0,21.1,11.7,405,78.3,7982.9
6/2/1990,0.0005,21.1,14.4,351.99,83.4,8305.1
6/3/1990,0.0137,25,16.7,393.9,82.6,11095.7
6/4/1990,0,25.6,11.7,645.56,68.5,23593.1
6/5/1990,0,23.9,7.8,532.25,70.9,27956.9
6/6/1990,0,27.2,8.9,603.74,71.8,25831.4
6/7/1990,0,30.6,13.9,761.3,71.2,22919.4
6/8/1990,0,31.7,15.6,804.24,70.4,25120.2
6/9/1990,0.0178,30.6,16.7,654.73,74.8,17317.2
6/10/1990,0.0005,26.7,15.6,651.47,73,17672.8
6/11/1990,0,28.3,12.2,838.61,59.5,29609.5
6/12/1990,0,27.8,8.9,709.7,64.6,28915
6/13/1990,0,28.3,11.1,697.18,68,28944.3
6/14/1990,0,30.6,12.2,709.23,70.6,24772.9
6/15/1990,0.0008,30,17.8,858.16,68.3,26396.3
6/16/1990,0,26.1,17.2,578.85,77.3,14150
6/17/1990,0,30,17.8,769.21,72.1,22710.2
6/18/1990,0,31.1,16.7,784.95,72.3,25337.7
6/19/1990,0,28.9,14.4,921.9,61.1,26233.1
6/20/1990,0,30,10.6,741.99,67.3,24040.7
6/21/1990,0,27.2,14.4,643.57,74.3,16764.9
6/22/1990,0.0023,29.4,14.4,648.1,74.6,20112
6/23/1990,0,25.6,18.3,970.11,59.3,26923.4
6/24/1990,0,25.6,9.4,683.03,63.3,27387.8
6/25/1990,0,27.8,8.3,710.73,63.5,27065.7
6/26/1990,0,28.3,10,736.95,66,27111.7
6/27/1990,0.0003,28.3,12.2,571.81,74.5,18764.8
6/28/1990,0.0028,29.4,13.3,505.8,78.5,17928.1
6/29/1990,0,32.2,13.9,794.76,68,23944.5
6/30/1990,0,32.2,14.4,973.09,64.3,26756.1
7/1/1990,0,31.7,17.2,1024.59,63.2,19769
7/2/1990,0,31.7,15,1073.14,57.5,29253.9
7/3/1990,0,29.4,12.8,883.58,61.3,29429.6
7/4/1990,0,31.7,11.1,927.32,60.3,29048.9
7/5/1990,0,32.2,12.2,926.4,61.8,29262.2
7/6/1990,0,31.7,13.9,913.88,66,24078.4
7/7/1990,0,33.3,15.6,827.96,70,21794
7/8/1990,0.0361,32.2,16.1,665.58,74.4,17923.9
7/9/1990,0.0203,31.7,17.2,580.8,78.1,17166.6
7/10/1990,0,30.6,15.6,589.14,77.4,18425.9
7/11/1990,0.002,32.2,15,752.71,72.3,23379.7
7/12/1990,0,25.6,17.2,461.92,81.1,7639.8
7/13/1990,0.0577,26.1,16.7,484.61,80.4,12802.8
7/14/1990,0.0594,25.6,18.9,487.54,80.5,11727.5
7/15/1990,0.0003,26.7,15.6,734.64,68.8,23973.8
7/16/1990,0.0003,27.2,11.1,637.27,70.1,24229
7/17/1990,0.0008,28.9,12.2,645.98,72.6,21070.2
7/18/1990,0.0216,26.1,16.1,472.64,79.9,10832.2
7/19/1990,0,26.7,15.6,505.24,79.1,15664.6
7/20/1990,0.0084,23.3,17.2,419.76,82.5,7204.7
7/21/1990,0.0005,26.7,18.3,511.57,80.2,13819.5
7/22/1990,0.0041,30,17.2,687.82,74.3,19923.8
7/23/1990,0,28.9,16.7,672.22,74.6,19940.5
7/24/1990,0,26.7,15.6,565.42,77.9,12593.6
7/25/1990,0,26.1,17.2,578.58,76.1,15459.5
7/26/1990,0,28.3,11.7,716.49,70.4,24697.6
7/27/1990,0,28.3,12.8,667.12,71.2,23212.3
7/28/1990,0,28.9,12.2,713.9,71,22065.9
7/29/1990,0.0013,28.3,16.7,581.07,76.9,15957.4
7/30/1990,0,28.9,13.9,619.34,75.5,20798.2
7/31/1990,0,30,15,724.33,72,20831.7
8/1/1990,0,27.8,13.9,591.02,75.8,15660.4
8/2/1990,0.0038,26.1,15,464.14,80.3,11238
8/3/1990,0,28.9,17.2,639.04,75.4,20250.1
8/4/1990,0.0107,28.3,13.9,639.5,75.2,19375.7
8/5/1990,0.0104,29.4,17.2,676.82,75.3,21530.4
8/6/1990,0,27.2,17.8,582.63,77.1,16647.8
8/7/1990,0.0053,27.2,15,610.39,74.8,18564
8/8/1990,0.0013,24.4,17.2,523.08,78.1,12694
8/9/1990,0.0084,26.1,16.1,496.89,77.7,14840.3
8/10/1990,0.0003,25,13.3,396.07,80.5,13551.7
8/11/1990,0,26.7,10.6,504.44,76.3,20367.3
8/12/1990,0,27.2,12.2,540.78,76.4,18584.9
8/13/1990,0.0056,26.7,16.1,518.92,78.5,14212.7
8/14/1990,0,27.2,14.4,517.3,78.8,14961.7
8/15/1990,0,28.3,15.6,594.14,77,16095.5
8/16/1990,0,28.3,15.6,647.52,74.3,20898.6
8/17/1990,0,30,15,740.88,71.6,23304.4
8/18/1990,0,31.1,15.6,679.3,74,21149.7
8/19/1990,0,31.7,14.4,756.72,72.3,22555.4
8/20/1990,0,31.1,16.7,709.12,74.5,18342.3
8/21/1990,0,28.3,16.7,624.18,76.8,13622.8
8/22/1990,0.0046,25.6,17.2,530.42,79.3,14739.9
8/23/1990,0,27.2,17.8,596.98,77.9,15262.9
8/24/1990,0,30,17.2,673.4,75.3,18124.7
8/25/1990,0.002,29.4,18.3,707.36,75,20032.6
8/26/1990,0,29.4,16.1,655.54,75.7,16999.2
8/27/1990,0,30.6,16.7,736.32,72.8,21735.4
8/28/1990,0,32.2,16.1,714.7,73.2,21028.3
8/29/1990,0.0127,30,15.6,620.07,75.4,15601.8
8/30/1990,0.0457,27.8,14.4,568.91,75.7,15714.8
8/31/1990,0,23.9,16.1,562.61,75.8,15313.1
9/1/1990,0,27.2,16.1,614.81,75.4,15175
9/2/1990,0,28.9,15,666.02,73.8,21873.5
9/3/1990,0,29.4,13.9,695.59,71.9,20199.9
9/4/1990,0,27.8,13.3,687.96,71.7,22074.3
9/5/1990,0,30,13.3,697.45,71.9,21409.1
9/6/1990,0,31.1,13.9,739.04,71,22379.7
9/7/1990,0,30.6,14.4,687.74,73.6,17831.8
9/8/1990,0,31.7,16.7,804.3,70.5,19133
9/9/1990,0.0132,27.2,18.3,638.81,75.3,14258.8
9/10/1990,0.002,27.8,16.1,626.91,74.6,13991
9/11/1990,0,28.3,13.9,626.06,73.9,15698
9/12/1990,0.0132,25,17.2,573.62,76.7,9890.8
9/13/1990,0.0196,24.4,18.3,560.99,77.3,8455.7
9/14/1990,0.0165,21.7,17.2,488.19,78.9,5163
9/15/1990,0.0038,25.6,15.6,653.89,70,23990.5
9/16/1990,0,23.3,7.8,547.09,67,22475.9
9/17/1990,0,24.4,7.8,528.54,68.3,22634.9
9/18/1990,0,21.7,7.8,493.88,69.6,20643.4
9/19/1990,0,26.7,9.4,560.8,72.6,15668.7
9/20/1990,0.0008,28.9,17.2,713.79,70.8,18467.8
9/21/1990,0.0165,25.6,12.8,545.34,76.1,13371.8
9/22/1990,0.0076,22.8,18.3,475.05,76.9,8351.1
9/23/1990,0,16.7,7.2,525.62,58.7,21806.5
9/24/1990,0,19.4,2.8,523.02,57.8,22948.7
9/25/1990,0,21.7,1.7,335.91,70.8,20484.4
9/26/1990,0,23.9,1.7,422.08,71,20153.9
9/27/1990,0,24.4,5.6,434.85,72.7,19082.8
9/28/1990,0,23.3,6.7,438.58,74.9,14468
9/29/1990,0,25.6,10.6,564.68,71.2,17359
9/30/1990,0,23.9,11.1,482.56,75.1,13083.1
10/1/1990,0,23.9,11.1,445.08,75.8,13012
10/2/1990,0,25,4.4,421.64,71.9,18873.6
10/3/1990,0,22.8,7.2,474.3,74.6,10689.9
10/4/1990,0.0267,20.6,17.8,457.39,78,7158.7
10/5/1990,0,23.9,6.7,447.28,70.6,20639.2
10/6/1990,0,23.9,2.8,414.73,70.8,20028.4
10/7/1990,0.0013,23.3,3.9,427.44,75.2,14673
10/8/1990,0.0033,22.2,14.4,492.39,77.4,6434.9
10/9/1990,0.001,21.7,12.8,593.17,71.9,16074.6
10/10/1990,0.029,20,14.4,423.33,79.2,2221.7
10/11/1990,0.0165,19.4,12.8,410.37,78.7,6150.4
10/12/1990,0.0244,25,14.4,549.26,74.5,12543.4
10/13/1990,0,21.1,11.1,415.95,77.3,7158.7
10/14/1990,0,23.9,10,508.11,70.8,16852.8
10/15/1990,0,23.3,3.9,441.77,70.3,18308.8
10/16/1990,0,22.8,4.4,421.9,70.5,17049.4
10/17/1990,0.0023,21.7,8.3,505.19,71.9,9886.6
10/18/1990,0.1019,21.7,16.1,796.9,58.6,14375.9
10/19/1990,0,18.9,-1.1,412.12,59.1,18852.7
10/20/1990,0,17.2,-0.6,342.6,65.9,18384.1
10/21/1990,0.003,17.8,4.4,340.74,76.5,3949.6
10/22/1990,0.05,17.2,13.3,396.63,77.7,2117.1
10/23/1990,0.0028,20,11.7,450.18,73,12689.8
10/24/1990,0,18.9,9.4,359.14,74.2,11945.1
10/25/1990,0.0066,11.1,3.3,229.57,76.2,6087.6
10/26/1990,0,13.9,0.6,415.32,50.7,17748.1
10/27/1990,0,18.9,-3.3,285.34,67,16907.2
10/28/1990,0,17.8,0,416.75,53.4,17287.9
10/29/1990,0,19.4,-3.9,306.12,62,16982.5
10/30/1990,0,21.7,-2.8,325.36,63.6,15233.6
10/31/1990,0,23.9,-1.1,365.43,64.4,16016
11/1/1990,0,23.3,0,384.5,63.4,15982.5
11/2/1990,0,22.8,0,384.16,63.5,15911.4
11/3/1990,0,23.9,-0.6,389.8,63.8,15413.5
11/4/1990,0,22.2,2.2,425.84,67,13292.3
11/5/1990,0.0114,18.3,10,354.6,75.8,2874.4
11/6/1990,0,16.7,-1.7,243.9,73,14681.3
11/7/1990,0,18.9,-2.2,305.39,68.2,14384.3
11/8/1990,0,15.6,-1.1,391.9,58.3,11016.2
11/9/1990,0.0333,11.1,5,419.49,63.1,539.8
11/10/1990,0,11.7,6.7,365.26,66.3,11576.9
11/11/1990,0,17.8,-2.2,453.74,51.9,14731.6
11/12/1990,0,20,2.8,679.93,48.6,14120.7
11/13/1990,0,20.6,0.6,486.1,52.9,14133.3
11/14/1990,0,20,-1.7,319.65,66.8,13890.6
11/15/1990,0,20,-1.1,312.69,68.8,12811.1
11/16/1990,0,18.9,-1.1,348.08,68,13283.9
11/17/1990,0,15,5,604.73,43.5,14041.2
11/18/1990,0,16.1,-5,281.98,61.3,13392.7
11/19/1990,0,17.2,-5.6,293.27,62.3,12154.3
11/20/1990,0,18.9,1.1,350.97,68.5,12045.5
11/21/1990,0,18.3,0,313.97,69.6,11836.3
11/22/1990,0,16.7,1.1,343.13,71,5614.8
11/23/1990,0.0015,15.6,10,345.29,72.6,4020.8
11/24/1990,0,17.8,0,411.1,58,11928.3
11/25/1990,0,21.7,0.6,364.49,63.5,12300.7
11/26/1990,0,21.7,-1.7,442.14,62,11656.4
11/27/1990,0,21.7,10.6,682.26,62.1,8945.2
11/28/1990,0.0175,20.6,16.1,493.44,74,3276
11/29/1990,0,10.6,4.4,453.76,53,12468.1
11/30/1990,0,13.3,-6.7,223.83,61.3,12597.8
12/1/1990,0,15,-7.8,230.4,67,12020.4
12/2/1990,0.0051,13.9,1.1,303.34,74.7,3966.4
12/3/1990,0.0493,14.4,10,366.32,76.3,887
12/4/1990,0,4.4,-0.6,383.74,51.3,12171
12/5/1990,0,8.9,-8.9,234.15,53.7,12003.6
12/6/1990,0,14.4,-7.8,194.11,66.3,11886.5
12/7/1990,0,6.1,-0.6,190.6,75.2,2405.8
12/8/1990,0,11.1,0.6,361.73,53.4,11371.9
12/9/1990,0,13.3,-5.6,223.23,63.9,11668.9
12/10/1990,0,17.8,-4.4,302.64,58.5,11593.6
12/11/1990,0,16.7,-2.8,267.66,64.2,11434.6
12/12/1990,0.0005,16.7,-2.2,272.56,63.8,11288.2
12/13/1990,0.0036,15,-0.6,266.64,75.5,2435.1
12/14/1990,0.0079,10.6,9.4,250.59,76.7,811.7
12/15/1990,0.0023,16.1,3.3,307.9,75,5426.6
12/16/1990,0.0018,13.9,5,402.68,67.5,5543.7
12/17/1990,0.0046,14.4,6.1,283.52,76.3,3761.4
12/18/1990,0.014,18.9,8.3,338.18,77.7,4778.1
12/19/1990,0,14.4,3.9,128.57,87.8,7949.4
12/20/1990,0.0127,10.6,3.9,178.12,84.3,3853.4
12/21/1990,0.0015,15.6,8.9,279.96,80.6,2389
12/22/1990,0.0137,17.2,12.2,356.36,78,1790.7
12/23/1990,0.0823,17.8,13.9,449.07,75.1,1276.1
12/24/1990,0,0.6,-2.2,321.64,51,11066.5
12/25/1990,0,5,-11.7,146.95,64.8,10016.3
12/26/1990,0,6.7,-4.4,190.94,66.6,6924.4
12/27/1990,0.0216,5,-1.7,236.77,66.2,920.5
12/28/1990,0.0069,15.6,1.1,278.09,75,4995.6
12/29/1990,0.0056,16.1,6.7,385.43,74.4,4175.6
12/30/1990,0.0168,19.4,11.7,539.5,71.4,3564.7
12/31/1990,0.0008,12.2,0.6,316.57,66,10338.5
1/1/1991,0,10,-3.3,244.77,69.5,6782.1
1/2/1991,0,15,5,304.36,70,8543.6
1/3/1991,0.0084,6.1,0.6,204.41,76,1589.9
1/4/1991,0.0005,7.8,5,244.99,74.6,1999.9
1/5/1991,0,11.1,3.9,240.43,73.9,4121.2
1/6/1991,0,16.1,-0.6,270.29,74.3,4581.4
1/7/1991,0.0086,13.3,8.3,356.71,74.1,1895.3
1/8/1991,0.0043,6.1,3.3,243.92,72.8,2288.6
1/9/1991,0,11.7,1.7,230.36,73.4,8748.6
1/10/1991,0.0244,12.2,2.2,290.23,70.8,6430.7
1/11/1991,0.0287,9.4,6.1,289.01,73.1,2640.1
1/12/1991,0.002,10.6,6.1,298.87,68.1,6142
1/13/1991,0,5.6,-2.2,223.71,62.9,12313.3
1/14/1991,0,11.7,-7.8,186.39,66.4,12233.8
1/15/1991,0.0254,11.7,-6.7,184.61,74,1769.8
1/16/1991,0.0023,14.4,-3.9,469.6,60,9183.7
1/17/1991,0,11.7,0,360.6,53.1,12986.9
1/18/1991,0,12.2,-4.4,300.69,56.6,13087.3
1/19/1991,0.0069,6.1,-0.6,196.6,74.2,991.6
1/20/1991,0,8.9,2.2,275.83,70.2,3158.9
1/21/1991,0,0.6,-4.4,259.85,54,12601.9
1/22/1991,0,-0.6,-12.2,148.67,60.2,13731.6
1/23/1991,0,7.8,-12.2,181.83,60.1,13179.3
1/24/1991,0.0058,1.1,-11.7,152.73,73.8,1472.8
1/25/1991,0.0005,6.7,-11.7,168.11,66.5,14409.4
1/26/1991,0,9.4,-9.4,181.27,65.1,13572.6
1/27/1991,0.001,11.1,-6.7,244.74,63.6,11376.1
1/28/1991,0,16.1,-0.6,381.26,61.7,9028.9
1/29/1991,0.001,14.4,-1.1,302.16,69.9,7192.2
1/30/1991,0.0295,12.8,8.3,332.84,74,1481.1
1/31/1991,0,6.7,0.6,461.4,40.1,12074.8
2/1/1991,0,11.1,-8.3,259.78,51.8,15300.6
2/2/1991,0,15,-7.8,243.68,60.2,15308.9
2/3/1991,0,18.9,-6.1,264.76,61.4,15355
2/4/1991,0,20.6,-5,322.12,60.7,15580.9
2/5/1991,0.0008,18.3,1.7,399.81,65,7175.4
2/6/1991,0.0081,12.8,8.9,368.57,73,1828.4
2/7/1991,0,12.8,6.1,352.1,69.5,4472.6
2/8/1991,0,14.4,2.2,373.13,59,15924
2/9/1991,0,18.9,-6.1,282.78,58.4,16275.4
2/10/1991,0,16.7,-2.8,364.68,53.9,11689.9
2/11/1991,0,11.7,-3.3,479.41,39.5,17283.7
2/12/1991,0,15.6,-4.4,463.19,46.8,16551.5
2/13/1991,0.0521,13.3,-1.1,301.11,69.2,2711.2
2/14/1991,0.0074,9.4,6.7,450.77,53,9782
2/15/1991,0.0013,-6.7,-10,183.07,46.2,11543.4
2/16/1991,0.001,-7.2,-16.7,215.97,40.8,18576.6
2/17/1991,0.0279,5.6,-7.2,176.2,68,4121.2
2/18/1991,0.0122,12.8,1.1,256.75,71,5066.7
2/19/1991,0.016,15.6,5.6,503.28,66.1,4250.9
2/20/1991,0.0173,17.8,8.9,437.22,69.3,6029
2/21/1991,0,16.7,2.8,364.9,67.5,7522.7
2/22/1991,0.002,11.1,6.7,335.75,69.6,2560.6
2/23/1991,0.0018,11.1,6.7,358.99,66.1,5886.8
2/24/1991,0,15,3.9,413.74,59.8,13652.1
2/25/1991,0.0015,14.4,2.8,377.28,61.1,10091.6
2/26/1991,0,6.7,-0.6,330.65,49.3,18869.4
2/27/1991,0,10.6,-5,335.15,47.1,18752.3
2/28/1991,0,14.4,-4.4,333.7,53.2,17869.5
3/1/1991,0.062,14.4,-2.2,357.29,68.2,1832.6
3/2/1991,0,18.3,9.4,613.52,59.9,14823.6
3/3/1991,0.0295,13.3,10,423.9,67.3,3468.5
3/4/1991,0,9.4,0.6,328.52,56.7,15932.3
3/5/1991,0,18.3,-3.3,418.2,50.1,19932.1
3/6/1991,0.0081,18.3,5,710.6,51,5238.3
3/7/1991,0.0033,16.1,6.1,669.88,42.3,18685.3
3/8/1991,0.016,7.2,1.1,235.32,67.3,5472.6
3/9/1991,0.001,11.7,-5,298,54.7,19312.9
3/10/1991,0,8.3,-2.8,421.16,36.3,22174.7
3/11/1991,0,15,-4.4,395.78,44.5,18250.2
3/12/1991,0.0028,15,-1.7,489.58,45.5,13237.9
3/13/1991,0.0234,12.8,5,355.23,68.1,9945.2
3/14/1991,0,8.9,2.2,342.19,61.3,9430.5
3/15/1991,0,14.4,-1.7,367.39,57.1,21551.3
3/16/1991,0,16.7,1.1,523.4,48.3,20070.2
3/17/1991,0.0135,9.4,2.2,371.18,61,6125.3
3/18/1991,0.0097,16.7,6.1,593.19,53,15271.3
3/19/1991,0,15.6,3.3,619.23,39.8,23492.6
3/20/1991,0,22.2,-0.6,556.43,47.2,21484.4
3/21/1991,0,21.7,3.9,682.82,52.3,14099.8
3/22/1991,0,22.8,12.8,869.9,56.5,9426.4
3/23/1991,0.0193,21.1,16.1,1320.22,35.3,15421.9
3/24/1991,0,22.8,11.7,1316.62,22.2,24630.7
3/25/1991,0,24.4,1.7,678.24,40.7,23823.2
3/26/1991,0,25.6,1.7,736.41,41.3,20626.7
3/27/1991,0,23.3,9.4,1133.43,45.9,11242.2
3/28/1991,0.0175,23.9,12.2,916.12,48.5,18007.5
3/29/1991,0.0975,14.4,11.7,444.7,69.7,1912.1
3/30/1991,0,14.4,2.2,498.92,48.7,24689.2
3/31/1991,0,15,-1.7,371.28,55.5,19191.6
4/1/1991,0,19.4,1.1,591.48,42.2,23567.9
4/2/1991,0,21.1,1.7,617.03,45.1,22651.7
4/3/1991,0,19.4,1.7,715.34,41.8,19538.9
4/4/1991,0.0107,15,3.9,509.1,60.3,6183.8
4/5/1991,0.0224,18.9,11.7,484.33,67.5,7886.7
4/6/1991,0,23.9,6.7,539.12,63.9,16706.4
4/7/1991,0,25,6.1,710.63,57.8,18689.5
4/8/1991,0.0109,22.2,13.9,589.51,69.9,14095.6
4/9/1991,0.0097,24.4,13.9,565.95,69.5,11715
4/10/1991,0,22.8,7.8,731.71,49.3,27040.6
4/11/1991,0,21.7,1.7,664.14,45.6,23961.2
4/12/1991,0.0061,15.6,9.4,457.6,68.3,3970.6
4/13/1991,0.0282,16.1,10.6,417.72,72.6,9677.4
4/14/1991,0.0043,21.7,11.1,631.82,67.7,14627
4/15/1991,0.0043,23.9,16.1,804.33,60.8,13242.1
4/16/1991,0,26.1,6.7,747.35,52.2,25003
4/17/1991,0,26.7,8.3,808.5,53.5,22509.4
4/18/1991,0.0033,25.6,8.3,952.3,47.7,19024.2
4/19/1991,0.0371,18.9,13.3,545.63,68.1,13007.8
4/20/1991,0,21.7,11.1,602.28,62.8,16626.9
4/21/1991,0,9.4,6.7,496.23,53.9,8702.6
4/22/1991,0,16.1,6.1,695.17,40.3,24601.4
4/23/1991,0,19.4,3.9,574.91,56.2,20748
4/24/1991,0,21.7,6.7,761.95,45.5,25538.6
4/25/1991,0,20,1.7,672.32,43.4,19622.5
4/26/1991,0.0008,22.2,11.7,851.5,54,12953.4
4/27/1991,0.0229,18.9,15,637.04,66.7,5200.6
4/28/1991,0.0074,25.6,13.9,697.12,65.2,14078.9
4/29/1991,0.0155,21.7,12.8,628.75,68,4769.7
4/30/1991,0.0025,20.6,12.8,598.47,67,9392.9
5/1/1991,0,26.1,10.6,871.46,53.3,26166.1
5/2/1991,0,23.9,10,971.54,37.5,30107.4
5/3/1991,0,28.9,3.3,881.18,41.9,27396.2
5/4/1991,0.0013,22.2,15,829.49,58.1,8685.8
5/5/1991,0.0279,20,14.4,664.71,65.8,8702.6
5/6/1991,0.0005,23.3,12.8,735.98,59.1,19551.4
5/7/1991,0,23.3,5,750.43,44.7,29948.4
5/8/1991,0.0008,23.3,5.6,761.04,49.6,24070
5/9/1991,0.0155,17.8,12.8,567.5,66.7,3677.7
